"effect","group","term","estimate","std.error","statistic","matching","outcome","n_treated","n_comparison","data","p.value","category","indicator","exposure","step"
"fixed",NA,"int_avail_bin_EE_1",0.110769309117323,0.0674268813160576,1.6428063549032,TRUE,"income_suff",465,169,"Long-term",NA,"Binary (any)"," EE","Available",1
"fixed",NA,"int_avail_bin_FE_1",0.111020259198739,0.109286830611247,1.01586127603662,TRUE,"income_suff",101,59,"Long-term",NA,"Binary (any)"," FE","Available",1
"fixed",NA,"int_avail_bin_NCLE_1",0.0836331018726364,0.0669167387606202,1.24980839505367,TRUE,"income_suff",251,125,"Long-term",NA,"Binary (any)"," NCLE","Available",1
"fixed",NA,"int_avail_bin_RFAC_1",0.191345103791765,0.1178837188177,1.62316820092577,TRUE,"income_suff",85,44,"Long-term",NA,"Binary (any)"," RFAC","Available",1
"fixed",NA,"int_avail_bin_TC_1",-0.025089605734767,0.0837080563424854,-0.299727491367315,TRUE,"income_suff",279,56,"Long-term",NA,"Binary (any)"," TC","Available",1
"fixed",NA,"int_avail_bin_OI_1",0.146669236844494,0.0874317112386508,1.67752906544573,TRUE,"income_suff",208,97,"Long-term",NA,"Binary (any)"," OI","Available",1
"fixed",NA,"int_invol_bin_CLE_1",0.0414158181830016,0.0925515346822889,0.44748926449652,TRUE,"income_suff",121,76,"Long-term",NA,"Binary (any)"," CLE","Involved",1
"fixed",NA,"int_invol_bin_EE_1",0.0776848725430624,0.0816378573306616,0.951579023300571,TRUE,"income_suff",178,114,"Long-term",NA,"Binary (any)"," EE","Involved",1
"fixed",NA,"int_invol_bin_FE_1",0.0972592796806679,0.129541652887936,0.750795419947321,TRUE,"income_suff",54,37,"Long-term",NA,"Binary (any)"," FE","Involved",1
"fixed",NA,"int_invol_bin_NCLE_1",0.0486584593792907,0.0848829578810733,0.57324179781134,TRUE,"income_suff",131,79,"Long-term",NA,"Binary (any)"," NCLE","Involved",1
NA,NA,"int_invol_bin_RFAC_1",0.0707070707070704,0.168350168350168,0.419999999999998,TRUE,"income_suff",11,9,"Long-term",0.679456232399686,"Binary (any)"," RFAC","Involved",1
"fixed",NA,"int_invol_bin_TC_1",-0.0642201834862385,0.0920160688527318,-0.697923572338441,TRUE,"income_suff",109,62,"Long-term",NA,"Binary (any)"," TC","Involved",1
"fixed",NA,"int_invol_bin_OI_1",0.182665354035567,0.0981601096177362,1.86089191166267,TRUE,"income_suff",148,82,"Long-term",NA,"Binary (any)"," OI","Involved",1
"fixed",NA,"int_chnge_bin_CLE_1",-0.034273165343504,0.186777594862401,-0.183497198198494,TRUE,"income_suff",23,22,"Long-term",NA,"Binary (any)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_bin_EE_1",0.136499390672173,0.183214979873366,0.74502309126971,TRUE,"income_suff",36,32,"Long-term",NA,"Binary (any)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_bin_FE_1",0.134453781512605,0.193568029912286,0.694607376918246,TRUE,"income_suff",21,17,"Long-term",NA,"Binary (any)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_bin_NCLE_1",0.172877540014335,0.12307106321347,1.40469689218882,TRUE,"income_suff",56,46,"Long-term",NA,"Binary (any)"," NCLE","Changed behavior",1
NA,NA,"int_chnge_bin_RFAC_1",0,0,NA,TRUE,"income_suff",2,2,"Long-term",NA,"Binary (any)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_bin_TC_1",0.116666666666667,0.310487967202882,0.375752618427346,TRUE,"income_suff",12,10,"Long-term",NA,"Binary (any)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_bin_OI_1",0.221100665742405,0.152065256016791,1.45398542398134,TRUE,"income_suff",47,33,"Long-term",NA,"Binary (any)"," OI","Changed behavior",1
"fixed",NA,"int_avail_sum_CLE_1",0.0834039343508773,0.0827830702980091,1.00749989159176,TRUE,"income_suff",188,92,"Long-term",NA,"Count (sum)"," CLE","Available",1
"fixed",NA,"int_avail_sum_CLE_2",-0.00375142911703337,0.380640292718999,-0.00985557543116646,FALSE,"income_suff",24,475,"Long-term",NA,"Count (sum)"," CLE","Available",2
"fixed",NA,"int_avail_sum_EE_1",0.128656073840015,0.0677291586707917,1.89956698658208,TRUE,"income_suff",465,165,"Long-term",NA,"Count (sum)"," EE","Available",1
"fixed",NA,"int_avail_sum_EE_2",0.146220798216332,0.392574303647382,0.372466554376596,FALSE,"income_suff",15,475,"Long-term",NA,"Count (sum)"," EE","Available",2
"fixed",NA,"int_avail_sum_FE_1",0.111020259198739,0.109286830611247,1.01586127603662,TRUE,"income_suff",101,59,"Long-term",NA,"Count (sum)"," FE","Available",1
"fixed",NA,"int_avail_sum_NCLE_1",0.0906080135159903,0.108774397704765,0.832990257155167,TRUE,"income_suff",69,44,"Long-term",NA,"Count (sum)"," NCLE","Available",1
"fixed",NA,"int_avail_sum_NCLE_2",0.14969757825262,0.0880989226348822,1.69919873904733,TRUE,"income_suff",136,79,"Long-term",NA,"Count (sum)"," NCLE","Available",2
"fixed",NA,"int_avail_sum_NCLE_3",0.0304236588164792,0.142251265995923,0.21387267525163,TRUE,"income_suff",46,33,"Long-term",NA,"Count (sum)"," NCLE","Available",3
"fixed",NA,"int_avail_sum_NCLE_4",-0.0526944443680404,0.148293640649279,-0.355338530616193,TRUE,"income_suff",32,21,"Long-term",NA,"Count (sum)"," NCLE","Available",4
"fixed",NA,"int_avail_sum_NCLE_5",-0.0789855072463768,0.0938076863818397,-0.841993980374593,TRUE,"income_suff",69,40,"Long-term",NA,"Count (sum)"," NCLE","Available",5
"fixed",NA,"int_avail_sum_RFAC_1",0.195175757824604,0.118395337996281,1.64850881063183,TRUE,"income_suff",84,44,"Long-term",NA,"Count (sum)"," RFAC","Available",1
"fixed",NA,"int_avail_sum_TC_1",-0.025089605734767,0.0837080563424854,-0.299727491367315,TRUE,"income_suff",279,56,"Long-term",NA,"Count (sum)"," TC","Available",1
"fixed",NA,"int_avail_sum_OI_1",0.190852463893344,0.0946069893913862,2.01731885900938,TRUE,"income_suff",168,79,"Long-term",NA,"Count (sum)"," OI","Available",1
"fixed",NA,"int_avail_sum_OI_2",0.216440100733279,0.146049366853611,1.4819653477185,TRUE,"income_suff",87,47,"Long-term",NA,"Count (sum)"," OI","Available",2
"fixed",NA,"int_invol_sum_CLE_1",0.0923553703475644,0.0930069779955278,0.992993991827208,TRUE,"income_suff",121,76,"Long-term",NA,"Count (sum)"," CLE","Involved",1
"fixed",NA,"int_invol_sum_CLE_2",0.365274542108481,0.428857136551236,0.851739451151331,FALSE,"income_suff",7,475,"Long-term",NA,"Count (sum)"," CLE","Involved",2
"fixed",NA,"int_invol_sum_EE_1",0.087368973694288,0.0816240151460747,1.07038318977487,TRUE,"income_suff",178,113,"Long-term",NA,"Count (sum)"," EE","Involved",1
"fixed",NA,"int_invol_sum_EE_2",0.0795499326940067,0.452878642671803,0.175653972606643,FALSE,"income_suff",5,475,"Long-term",NA,"Count (sum)"," EE","Involved",2
"fixed",NA,"int_invol_sum_FE_1",0.0972592796806679,0.129541652887936,0.750795419947321,TRUE,"income_suff",54,37,"Long-term",NA,"Count (sum)"," FE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_1",0.100425787010665,0.108368396064557,0.926707330344168,TRUE,"income_suff",75,54,"Long-term",NA,"Count (sum)"," NCLE","Involved",1
"fixed",NA,"int_invol_sum_NCLE_2",0.048512966183891,0.10502771459143,0.461906329892182,TRUE,"income_suff",60,42,"Long-term",NA,"Count (sum)"," NCLE","Involved",2
"fixed",NA,"int_invol_sum_NCLE_3",0.0625,0.218470803970462,0.286079415940861,TRUE,"income_suff",18,16,"Long-term",NA,"Count (sum)"," NCLE","Involved",3
"fixed",NA,"int_invol_sum_NCLE_4",-0.3,0.185855117072747,-1.61416056079088,TRUE,"income_suff",13,10,"Long-term",NA,"Count (sum)"," NCLE","Involved",4
"fixed",NA,"int_invol_sum_NCLE_5",-0.133333333333333,0.21143765594837,-0.630603535284611,TRUE,"income_suff",10,9,"Long-term",NA,"Count (sum)"," NCLE","Involved",5
NA,NA,"int_invol_sum_RFAC_1",0.0707070707070704,0.168350168350168,0.419999999999998,TRUE,"income_suff",11,9,"Long-term",0.679456232399686,"Count (sum)"," RFAC","Involved",1
"fixed",NA,"int_invol_sum_TC_1",-0.0642201834862385,0.0920160688527318,-0.697923572338441,TRUE,"income_suff",109,62,"Long-term",NA,"Count (sum)"," TC","Involved",1
"fixed",NA,"int_invol_sum_OI_1",0.163264395505913,0.102186930648463,1.59770329209285,TRUE,"income_suff",129,76,"Long-term",NA,"Count (sum)"," OI","Involved",1
"fixed",NA,"int_invol_sum_OI_2",0.222359716232867,0.189024167397637,1.17635601465237,TRUE,"income_suff",41,30,"Long-term",NA,"Count (sum)"," OI","Involved",2
"fixed",NA,"int_chnge_sum_CLE_1",-0.034273165343504,0.186777594862401,-0.183497198198494,TRUE,"income_suff",23,22,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_CLE_2",0.246226121397256,0.439444480482056,0.560312240415794,FALSE,"income_suff",6,475,"Long-term",NA,"Count (sum)"," CLE","Changed behavior",2
"fixed",NA,"int_chnge_sum_EE_1",0.136499390672173,0.183214979873366,0.74502309126971,TRUE,"income_suff",36,32,"Long-term",NA,"Count (sum)"," EE","Changed behavior",1
"fixed",NA,"int_chnge_sum_FE_1",0.134453781512605,0.193568029912286,0.694607376918246,TRUE,"income_suff",21,17,"Long-term",NA,"Count (sum)"," FE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_1",0.175265618092321,0.125069844878521,1.40134193228236,TRUE,"income_suff",54,46,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",1
"fixed",NA,"int_chnge_sum_NCLE_2",0.166666666666667,0.30731814857643,0.542326144546641,TRUE,"income_suff",6,6,"Long-term",NA,"Count (sum)"," NCLE","Changed behavior",2
NA,NA,"int_chnge_sum_RFAC_1",0,0,NA,TRUE,"income_suff",2,2,"Long-term",NA,"Count (sum)"," RFAC","Changed behavior",1
"fixed",NA,"int_chnge_sum_TC_1",0.116666666666667,0.310487967202882,0.375752618427346,TRUE,"income_suff",12,10,"Long-term",NA,"Count (sum)"," TC","Changed behavior",1
"fixed",NA,"int_chnge_sum_OI_1",0.243171437818623,0.150064033131915,1.62045116836799,TRUE,"income_suff",46,33,"Long-term",NA,"Count (sum)"," OI","Changed behavior",1
"fixed",NA,"int_cat_tot_avail_1",0.155943178983213,0.0639085486490966,2.44009889568063,TRUE,"income_suff",337,144,"Long-term",NA,"Count (sum)","Total","Available",1
"fixed",NA,"int_cat_tot_avail_2",0.201720195038416,0.185342973987701,1.08836170424136,TRUE,"income_suff",196,53,"Long-term",NA,"Count (sum)","Total","Available",2
"fixed",NA,"int_cat_tot_avail_3",-0.128438661563468,0.122769574479098,-1.04617664521868,TRUE,"income_suff",67,38,"Long-term",NA,"Count (sum)","Total","Available",3
"fixed",NA,"int_cat_tot_avail_4",0.149390814443726,0.0916999327571103,1.6291267610787,TRUE,"income_suff",167,87,"Long-term",NA,"Count (sum)","Total","Available",4
"fixed",NA,"int_cat_tot_avail_5",0.233712528605131,0.166098643334858,1.40707066543561,TRUE,"income_suff",41,29,"Long-term",NA,"Count (sum)","Total","Available",5
"fixed",NA,"int_cat_tot_avail_6",-0.0081289004805302,0.101942873803285,-0.0797397618612969,TRUE,"income_suff",76,54,"Long-term",NA,"Count (sum)","Total","Available",6
"fixed",NA,"int_cat_tot_avail_7",-0.0326904587405849,0.097337475074831,-0.335846586481241,TRUE,"income_suff",70,41,"Long-term",NA,"Count (sum)","Total","Available",7
"fixed",NA,"int_cat_pos_avail_1",0.192169262092953,0.104620742549686,1.836817990483,TRUE,"income_suff",134,73,"Long-term",NA,"Count (sum)","Positive","Available",1
"fixed",NA,"int_cat_pos_avail_2",0.101110232634823,0.112157722166829,0.901500411041032,TRUE,"income_suff",79,56,"Long-term",NA,"Count (sum)","Positive","Available",2
"fixed",NA,"int_cat_pos_avail_3",0.0157164583610619,0.0860944207322693,0.182549092349851,TRUE,"income_suff",125,72,"Long-term",NA,"Count (sum)","Positive","Available",3
"fixed",NA,"int_cat_pos_avail_5",-0.0526944443680404,0.148293640649279,-0.355338530616193,TRUE,"income_suff",32,21,"Long-term",NA,"Count (sum)","Positive","Available",5
"fixed",NA,"int_cat_pos_avail_6",-0.0789855072463768,0.0938076863818397,-0.841993980374593,TRUE,"income_suff",69,40,"Long-term",NA,"Count (sum)","Positive","Available",6
"fixed",NA,"int_cat_ena_avail_1",0.12503241371214,0.054444654105355,2.29650487759904,TRUE,"income_suff",425,188,"Long-term",NA,"Count (sum)","Enabling","Available",1
"fixed",NA,"int_cat_ena_avail_2",0.15699574738556,0.102095058515309,1.53774090214188,TRUE,"income_suff",294,103,"Long-term",NA,"Count (sum)","Enabling","Available",2
"fixed",NA,"int_cat_ena_avail_3",0.147456941449759,0.145877610371834,1.01082641177011,TRUE,"income_suff",87,48,"Long-term",NA,"Count (sum)","Enabling","Available",3
"fixed",NA,"int_cat_neg_avail_1",0.195175757824604,0.118395337996281,1.64850881063183,TRUE,"income_suff",84,44,"Long-term",NA,"Count (sum)","Negative","Available",1
"fixed",NA,"int_cat_tot_invol_1",0.0867137948905906,0.0645007421476098,1.3443844520757,TRUE,"income_suff",256,148,"Long-term",NA,"Count (sum)","Total","Involved",1
"fixed",NA,"int_cat_tot_invol_2",0.0732790253370497,0.0998251369115559,0.734073877624372,TRUE,"income_suff",97,78,"Long-term",NA,"Count (sum)","Total","Involved",2
"fixed",NA,"int_cat_tot_invol_3",0.0535569813436805,0.118643669906614,0.451410356623628,TRUE,"income_suff",66,51,"Long-term",NA,"Count (sum)","Total","Involved",3
"fixed",NA,"int_cat_tot_invol_4",0.0874017109167622,0.105052301238268,0.831982830328749,TRUE,"income_suff",86,63,"Long-term",NA,"Count (sum)","Total","Involved",4
"fixed",NA,"int_cat_tot_invol_5",-0.138615279181336,0.230130391945154,-0.602333650978057,TRUE,"income_suff",12,12,"Long-term",NA,"Count (sum)","Total","Involved",5
"fixed",NA,"int_cat_tot_invol_6",-0.300699300699301,0.183618646647534,-1.63762943573214,TRUE,"income_suff",13,11,"Long-term",NA,"Count (sum)","Total","Involved",6
"fixed",NA,"int_cat_tot_invol_7",-0.142857142857143,0.233284737407922,-0.612372435695795,TRUE,"income_suff",7,7,"Long-term",NA,"Count (sum)","Total","Involved",7
"fixed",NA,"int_cat_pos_invol_1",0.0591643583798692,0.0956102645687843,0.618807600279204,TRUE,"income_suff",123,80,"Long-term",NA,"Count (sum)","Positive","Involved",1
"fixed",NA,"int_cat_pos_invol_2",0.203390325713775,0.122515078414715,1.66012484622747,TRUE,"income_suff",37,33,"Long-term",NA,"Count (sum)","Positive","Involved",2
"fixed",NA,"int_cat_pos_invol_3",-0.129032258064516,0.123017528348025,-1.04889327396885,TRUE,"income_suff",47,31,"Long-term",NA,"Count (sum)","Positive","Involved",3
"fixed",NA,"int_cat_pos_invol_4",0.0864197439977481,0.203924309684291,0.423783432841039,TRUE,"income_suff",15,15,"Long-term",NA,"Count (sum)","Positive","Involved",4
"fixed",NA,"int_cat_pos_invol_5",-0.333333333333334,0.202325659555628,-1.64750894209583,TRUE,"income_suff",12,9,"Long-term",NA,"Count (sum)","Positive","Involved",5
"fixed",NA,"int_cat_pos_invol_6",-0.133333333333333,0.21143765594837,-0.630603535284611,TRUE,"income_suff",10,9,"Long-term",NA,"Count (sum)","Positive","Involved",6
"fixed",NA,"int_cat_ena_invol_1",0.110710482003459,0.0604420301500334,1.83168040068552,TRUE,"income_suff",293,167,"Long-term",NA,"Count (sum)","Enabling","Involved",1
"fixed",NA,"int_cat_ena_invol_2",0.0598966843541015,0.0996864954026494,0.600850537599596,TRUE,"income_suff",102,77,"Long-term",NA,"Count (sum)","Enabling","Involved",2
"fixed",NA,"int_cat_ena_invol_3",0.180136286561572,0.20535224893321,0.877206300380771,TRUE,"income_suff",34,27,"Long-term",NA,"Count (sum)","Enabling","Involved",3
NA,NA,"int_cat_neg_invol_1",0.0707070707070704,0.168350168350168,0.419999999999998,TRUE,"income_suff",11,9,"Long-term",0.679456232399686,"Count (sum)","Negative","Involved",1
"fixed",NA,"int_cat_tot_chnge_1",0.158877480070346,0.086709164551226,1.83230320454171,TRUE,"income_suff",133,97,"Long-term",NA,"Count (sum)","Total","Changed behavior",1
"fixed",NA,"int_cat_tot_chnge_2",0.00525220123190215,0.141388100876123,0.0371474063188942,TRUE,"income_suff",41,38,"Long-term",NA,"Count (sum)","Total","Changed behavior",2
"fixed",NA,"int_cat_tot_chnge_3",0.25,0.25,1,TRUE,"income_suff",4,4,"Long-term",NA,"Count (sum)","Total","Changed behavior",3
"fixed",NA,"int_cat_tot_chnge_4",-0.333276015362434,0.333354825647535,-0.999763584388051,TRUE,"income_suff",3,3,"Long-term",NA,"Count (sum)","Total","Changed behavior",4
"fixed",NA,"int_cat_pos_chnge_1",0.121278865004258,0.11688959712317,1.03755054332562,TRUE,"income_suff",66,55,"Long-term",NA,"Count (sum)","Positive","Changed behavior",1
"fixed",NA,"int_cat_pos_chnge_2",0.16025641025641,0.201716152756917,0.794464935336792,TRUE,"income_suff",13,12,"Long-term",NA,"Count (sum)","Positive","Changed behavior",2
NA,NA,"int_cat_pos_chnge_3",0,NA,NA,TRUE,"income_suff",1,1,"Long-term",NA,"Count (sum)","Positive","Changed behavior",3
"fixed",NA,"int_cat_ena_chnge_1",0.169475451182261,0.108999221801679,1.55483175366716,TRUE,"income_suff",91,69,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",1
"fixed",NA,"int_cat_ena_chnge_2",0.108389389039457,0.22431041288118,0.483211580092234,TRUE,"income_suff",16,16,"Long-term",NA,"Count (sum)","Enabling","Changed behavior",2
NA,NA,"int_cat_neg_chnge_1",0,0,NA,TRUE,"income_suff",2,2,"Long-term",NA,"Count (sum)","Negative","Changed behavior",1
